original_line,processed
"Sırda sır arıyorsan küme, küme yıldız var","[{'input': 'Sırda', 'root': 'sır', 'type': 'Noun'}, {'input': 'Sırda', 'root': 'sır', 'type': 'Noun'}, {'input': 'sır', 'root': 'sımak', 'type': 'Verb'}, {'input': 'sır', 'root': 'sımak', 'type': 'Verb'}, {'input': 'sır', 'root': 'sır', 'type': 'Noun'}, {'input': 'sır', 'root': 'sır', 'type': 'Noun'}, {'input': 'arıyorsan', 'root': 'aramak', 'type': 'Verb'}, {'input': 'küme', 'root': 'küm', 'type': 'Noun'}, {'input': 'küme', 'root': 'küme', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'küme', 'root': 'küm', 'type': 'Noun'}, {'input': 'küme', 'root': 'küme', 'type': 'Noun'}, {'input': 'yıldız', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'yıldız', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
Kim çıkacak bellimi şafak vakti yarına,"[{'input': 'Kim', 'root': 'kim', 'type': 'Conjunction'}, {'input': 'Kim', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'çıkacak', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkacak', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkacak', 'root': 'çıkacak', 'type': 'Noun'}, {'input': 'bellimi', 'root': 'Bell', 'type': 'Noun'}, {'input': 'bellimi', 'root': 'belli', 'type': 'Adjective'}, {'input': 'bellimi', 'root': 'bel', 'type': 'Noun'}, {'input': 'şafak', 'root': 'şafak', 'type': 'Noun'}, {'input': 'şafak', 'root': 'Şafak', 'type': 'Noun'}, {'input': 'vakti', 'root': 'vakit', 'type': 'Noun'}, {'input': 'vakti', 'root': 'vakit', 'type': 'Noun'}, {'input': 'yarına', 'root': 'yar', 'type': 'Noun'}, {'input': 'yarına', 'root': 'yar', 'type': 'Noun'}, {'input': 'yarına', 'root': 'yarı', 'type': 'Noun'}, {'input': 'yarına', 'root': 'yarın', 'type': 'Noun'}, {'input': 'yarına', 'root': 'yarı', 'type': 'Adjective'}]"
Herkesi düşman görüp canlıya kinin var,"[{'input': 'Herkesi', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'görüp', 'root': 'görmek', 'type': 'Verb'}, {'input': 'canlıya', 'root': 'canlı', 'type': 'Noun'}, {'input': 'canlıya', 'root': 'canlı', 'type': 'Adjective'}, {'input': 'canlıya', 'root': 'Can', 'type': 'Noun'}, {'input': 'canlıya', 'root': 'can', 'type': 'Noun'}, {'input': 'canlıya', 'root': 'can', 'type': 'Adjective'}, {'input': 'kinin', 'root': 'kin', 'type': 'Noun'}, {'input': 'kinin', 'root': 'kin', 'type': 'Noun'}, {'input': 'kinin', 'root': 'kinin', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
Seveceksin insanı karşılık beklemeden,"[{'input': 'Seveceksin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'insanı', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insanı', 'root': 'insan', 'type': 'Noun'}, {'input': 'insanı', 'root': 'insan', 'type': 'Noun'}, {'input': 'insanı', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanı', 'root': 'insan', 'type': 'Adjective'}, {'input': 'karşılık', 'root': 'karşılık', 'type': 'Noun'}, {'input': 'karşılık', 'root': 'karşı', 'type': 'Adjective'}, {'input': 'karşılık', 'root': 'karşı', 'type': 'Noun'}, {'input': 'karşılık', 'root': 'karşı', 'type': 'Noun'}, {'input': 'beklemeden', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'beklemeden', 'root': 'beklemek', 'type': 'Verb'}]"
Seni beni yaradan şükret diyen dinin var,"[{'input': 'Seni', 'root': 'se', 'type': 'Noun'}, {'input': 'Seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'yaradan', 'root': 'yara', 'type': 'Noun'}, {'input': 'yaradan', 'root': 'yaradan', 'type': 'Noun'}, {'input': 'yaradan', 'root': 'Yaradan', 'type': 'Noun'}, {'input': 'şükret', 'root': 'şükretmek', 'type': 'Verb'}, {'input': 'diyen', 'root': 'demek', 'type': 'Verb'}, {'input': 'dinin', 'root': 'dinmek', 'type': 'Verb'}, {'input': 'dinin', 'root': 'din', 'type': 'Noun'}, {'input': 'dinin', 'root': 'din', 'type': 'Noun'}, {'input': 'dinin', 'root': 'dinî', 'type': 'Adjective'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
Sözünde duracaksın hiç yalan eklemeden,"[{'input': 'Sözünde', 'root': 'söz', 'type': 'Noun'}, {'input': 'Sözünde', 'root': 'söz', 'type': 'Noun'}, {'input': 'duracaksın', 'root': 'durmak', 'type': 'Verb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'yalan', 'root': 'yalan', 'type': 'Adjective'}, {'input': 'yalan', 'root': 'yalan', 'type': 'Noun'}, {'input': 'yalan', 'root': 'yalamak', 'type': 'Verb'}, {'input': 'eklemeden', 'root': 'eklemek', 'type': 'Verb'}, {'input': 'eklemeden', 'root': 'eklemek', 'type': 'Verb'}]"
Herkesi düşman görüp canlıya kinin var,"[{'input': 'Herkesi', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'görüp', 'root': 'görmek', 'type': 'Verb'}, {'input': 'canlıya', 'root': 'canlı', 'type': 'Noun'}, {'input': 'canlıya', 'root': 'canlı', 'type': 'Adjective'}, {'input': 'canlıya', 'root': 'Can', 'type': 'Noun'}, {'input': 'canlıya', 'root': 'can', 'type': 'Noun'}, {'input': 'canlıya', 'root': 'can', 'type': 'Adjective'}, {'input': 'kinin', 'root': 'kin', 'type': 'Noun'}, {'input': 'kinin', 'root': 'kin', 'type': 'Noun'}, {'input': 'kinin', 'root': 'kinin', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
tevazu etsen göreceksin insan,"[{'input': 'tevazu', 'root': 'tevazu', 'type': 'Noun'}, {'input': 'etsen', 'root': 'etmek', 'type': 'Verb'}, {'input': 'etsen', 'root': 'et', 'type': 'Noun'}, {'input': 'göreceksin', 'root': 'görmek', 'type': 'Verb'}, {'input': 'insan', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insan', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insan', 'root': 'insan', 'type': 'Noun'}]"
Allah'a hep sığın edecek sana ihsan,"[{'input': 'Allah'a', 'root': 'Allah', 'type': 'Noun'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'sığın', 'root': 'sığmak', 'type': 'Verb'}, {'input': 'sığın', 'root': 'sığınmak', 'type': 'Verb'}, {'input': 'sığın', 'root': 'sığ', 'type': 'Adjective'}, {'input': 'sığın', 'root': 'sığ', 'type': 'Adjective'}, {'input': 'edecek', 'root': 'etmek', 'type': 'Verb'}, {'input': 'edecek', 'root': 'etmek', 'type': 'Verb'}, {'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'ihsan', 'root': 'ihsan', 'type': 'Noun'}]"
Kuşdiliyle konuşma insan ol insan,"[{'input': 'Kuşdiliyle', 'root': 'kuşdili', 'type': 'Noun'}, {'input': 'konuşma', 'root': 'konuşmak', 'type': 'Verb'}, {'input': 'konuşma', 'root': 'konuşmak', 'type': 'Verb'}, {'input': 'insan', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insan', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insan', 'root': 'insan', 'type': 'Noun'}, {'input': 'ol', 'root': 'olmak', 'type': 'Verb'}, {'input': 'insan', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insan', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insan', 'root': 'insan', 'type': 'Noun'}]"
Herkesi düşman görüp canlıya kinin var,"[{'input': 'Herkesi', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'görüp', 'root': 'görmek', 'type': 'Verb'}, {'input': 'canlıya', 'root': 'canlı', 'type': 'Noun'}, {'input': 'canlıya', 'root': 'canlı', 'type': 'Adjective'}, {'input': 'canlıya', 'root': 'Can', 'type': 'Noun'}, {'input': 'canlıya', 'root': 'can', 'type': 'Noun'}, {'input': 'canlıya', 'root': 'can', 'type': 'Adjective'}, {'input': 'kinin', 'root': 'kin', 'type': 'Noun'}, {'input': 'kinin', 'root': 'kin', 'type': 'Noun'}, {'input': 'kinin', 'root': 'kinin', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
01.HAZİRAN.2009,"[{'input': '01.', 'root': '01.', 'type': 'Numeral'}, {'input': '01.', 'root': '01.', 'type': 'Numeral'}, {'input': 'HAZİRAN', 'root': 'haziran', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '2009', 'root': '2009', 'type': 'Numeral'}]"
Dağların umudu yüksekte olur,"[{'input': 'Dağların', 'root': 'dağ', 'type': 'Noun'}, {'input': 'Dağların', 'root': 'dağ', 'type': 'Noun'}, {'input': 'umudu', 'root': 'umut', 'type': 'Noun'}, {'input': 'umudu', 'root': 'umut', 'type': 'Noun'}, {'input': 'yüksekte', 'root': 'Yüksek', 'type': 'Noun'}, {'input': 'yüksekte', 'root': 'yüksek', 'type': 'Noun'}, {'input': 'yüksekte', 'root': 'yüksek', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}]"
Denizen sevdası derinde kalır,"[{'input': 'sevdası', 'root': 'sevda', 'type': 'Noun'}, {'input': 'sevdası', 'root': 'Sevda', 'type': 'Noun'}, {'input': 'derinde', 'root': 'deri', 'type': 'Noun'}, {'input': 'derinde', 'root': 'derin', 'type': 'Noun'}, {'input': 'derinde', 'root': 'deri', 'type': 'Adjective'}, {'input': 'derinde', 'root': 'derin', 'type': 'Adjective'}, {'input': 'kalır', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalır', 'root': 'kalmak', 'type': 'Verb'}]"
"Yol bulup yürürse, hain solur","[{'input': 'Yol', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'Yol', 'root': 'yol', 'type': 'Noun'}, {'input': 'bulup', 'root': 'bulmak', 'type': 'Verb'}, {'input': 'yürürse', 'root': 'yürümek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'hain', 'root': 'hain', 'type': 'Interjection'}, {'input': 'hain', 'root': 'hain', 'type': 'Adjective'}, {'input': 'solur', 'root': 'solumak', 'type': 'Verb'}, {'input': 'solur', 'root': 'solumak', 'type': 'Verb'}]"
"Karanlık sularda, düşman daralır","[{'input': 'Karanlık', 'root': 'karanlık', 'type': 'Adjective'}, {'input': 'Karanlık', 'root': 'karanlık', 'type': 'Noun'}, {'input': 'Karanlık', 'root': 'Karanlık', 'type': 'Noun'}, {'input': 'Karanlık', 'root': 'karmak', 'type': 'Verb'}, {'input': 'sularda', 'root': 'su', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'daralır', 'root': 'daralmak', 'type': 'Verb'}, {'input': 'daralır', 'root': 'daralmak', 'type': 'Verb'}]"
"Sabır ibadeti, seveni alır","[{'input': 'Sabır', 'root': 'sabır', 'type': 'Noun'}, {'input': 'ibadeti', 'root': 'ibadet', 'type': 'Noun'}, {'input': 'ibadeti', 'root': 'ibadet', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'seveni', 'root': 'Seven', 'type': 'Noun'}, {'input': 'seveni', 'root': 'Seven', 'type': 'Noun'}, {'input': 'seveni', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'seveni', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'alır', 'root': 'almak', 'type': 'Verb'}, {'input': 'alır', 'root': 'almak', 'type': 'Verb'}]"
"Seven kaybolursa, umut kısalır","[{'input': 'Seven', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'Seven', 'root': 'Seven', 'type': 'Noun'}, {'input': 'kaybolursa', 'root': 'kaybolmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'umut', 'root': 'Umut', 'type': 'Noun'}, {'input': 'umut', 'root': 'umut', 'type': 'Noun'}, {'input': 'kısalır', 'root': 'kısalmak', 'type': 'Verb'}, {'input': 'kısalır', 'root': 'kısalmak', 'type': 'Verb'}]"
"Nasibi bağlanmış, nefessiz kalır","[{'input': 'Nasibi', 'root': 'Nasib', 'type': 'Noun'}, {'input': 'Nasibi', 'root': 'Nasib', 'type': 'Noun'}, {'input': 'Nasibi', 'root': 'nasip', 'type': 'Noun'}, {'input': 'Nasibi', 'root': 'nasip', 'type': 'Noun'}, {'input': 'bağlanmış', 'root': 'bağlamak', 'type': 'Verb'}, {'input': 'bağlanmış', 'root': 'bağlamak', 'type': 'Verb'}, {'input': 'bağlanmış', 'root': 'bağ', 'type': 'Noun'}, {'input': 'bağlanmış', 'root': 'bağ', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'nefessiz', 'root': 'nefes', 'type': 'Noun'}, {'input': 'kalır', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalır', 'root': 'kalmak', 'type': 'Verb'}]"
"Karanlık sularda, düşman daralır","[{'input': 'Karanlık', 'root': 'karanlık', 'type': 'Adjective'}, {'input': 'Karanlık', 'root': 'karanlık', 'type': 'Noun'}, {'input': 'Karanlık', 'root': 'Karanlık', 'type': 'Noun'}, {'input': 'Karanlık', 'root': 'karmak', 'type': 'Verb'}, {'input': 'sularda', 'root': 'su', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'daralır', 'root': 'daralmak', 'type': 'Verb'}, {'input': 'daralır', 'root': 'daralmak', 'type': 'Verb'}]"
"Sevda muhabbeti, ocağımızda","[{'input': 'Sevda', 'root': 'sevda', 'type': 'Noun'}, {'input': 'Sevda', 'root': 'Sevda', 'type': 'Noun'}, {'input': 'muhabbeti', 'root': 'muhabbet', 'type': 'Noun'}, {'input': 'muhabbeti', 'root': 'muhabbet', 'type': 'Noun'}, {'input': 'muhabbeti', 'root': 'Muhabbet', 'type': 'Noun'}, {'input': 'muhabbeti', 'root': 'Muhabbet', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ocağımızda', 'root': 'ocak', 'type': 'Noun'}]"
"Saz gelirse, kucağımızda","[{'input': 'Saz', 'root': 'saz', 'type': 'Adjective'}, {'input': 'Saz', 'root': 'saz', 'type': 'Noun'}, {'input': 'gelirse', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelirse', 'root': 'gelir', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kucağımızda', 'root': 'kucak', 'type': 'Noun'}, {'input': 'kucağımızda', 'root': 'kucak', 'type': 'Adjective'}]"
"Ateşe dalmış, sıcağımızda","[{'input': 'Ateşe', 'root': 'ateş', 'type': 'Noun'}, {'input': 'dalmış', 'root': 'dalmak', 'type': 'Verb'}, {'input': 'dalmış', 'root': 'dalmak', 'type': 'Verb'}, {'input': 'dalmış', 'root': 'dal', 'type': 'Adjective'}, {'input': 'dalmış', 'root': 'dal', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'sıcağımızda', 'root': 'sıcak', 'type': 'Noun'}, {'input': 'sıcağımızda', 'root': 'sıcak', 'type': 'Adjective'}]"
"Karanlık sularda, düşman daralır","[{'input': 'Karanlık', 'root': 'karanlık', 'type': 'Adjective'}, {'input': 'Karanlık', 'root': 'karanlık', 'type': 'Noun'}, {'input': 'Karanlık', 'root': 'Karanlık', 'type': 'Noun'}, {'input': 'Karanlık', 'root': 'karmak', 'type': 'Verb'}, {'input': 'sularda', 'root': 'su', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'daralır', 'root': 'daralmak', 'type': 'Verb'}, {'input': 'daralır', 'root': 'daralmak', 'type': 'Verb'}]"
Bahattin Tonbul,"[{'input': 'Bahattin', 'root': 'Bahattin', 'type': 'Noun'}, {'input': 'Tonbul', 'root': 'Tonbul', 'type': 'Noun'}]"
5.5.2013,"[{'input': '5.5.2013', 'root': '5.5.2013', 'type': 'Numeral'}]"
Vatanım! Vatanıma bayrağım,"[{'input': 'Vatanım', 'root': 'vatan', 'type': 'Noun'}, {'input': 'Vatanım', 'root': 'vatan', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': 'Vatanıma', 'root': 'vatan', 'type': 'Noun'}, {'input': 'bayrağım', 'root': 'bayrak', 'type': 'Noun'}, {'input': 'bayrağım', 'root': 'bayrak', 'type': 'Noun'}]"
Toprağa anlamını katarım,"[{'input': 'Toprağa', 'root': 'toprak', 'type': 'Noun'}, {'input': 'Toprağa', 'root': 'toprak', 'type': 'Adjective'}, {'input': 'anlamını', 'root': 'anlam', 'type': 'Noun'}, {'input': 'anlamını', 'root': 'anlam', 'type': 'Noun'}, {'input': 'katarım', 'root': 'katmak', 'type': 'Verb'}, {'input': 'katarım', 'root': 'katar', 'type': 'Noun'}, {'input': 'katarım', 'root': 'katar', 'type': 'Noun'}]"
"Üstünde,altındada yatarım","[{'input': 'Üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'Üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'Üstünde', 'root': 'Üstün', 'type': 'Noun'}, {'input': 'Üstünde', 'root': 'üstün', 'type': 'Noun'}, {'input': 'Üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'Üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'Üstünde', 'root': 'üstün', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'yatarım', 'root': 'yatmak', 'type': 'Verb'}]"
Düşman bağrında! Yanarım,"[{'input': 'Düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'bağrında', 'root': 'bağır', 'type': 'Noun'}, {'input': 'bağrında', 'root': 'bağır', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': 'Yanarım', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'Yanarım', 'root': 'Yanar', 'type': 'Noun'}, {'input': 'Yanarım', 'root': 'Yanar', 'type': 'Noun'}]"
Bulutlar can bayrağıma,"[{'input': 'Bulutlar', 'root': 'bulut', 'type': 'Noun'}, {'input': 'Bulutlar', 'root': 'bulut', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Adjective'}, {'input': 'can', 'root': 'Can', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Noun'}, {'input': 'bayrağıma', 'root': 'bayrak', 'type': 'Noun'}]"
"Yağmurun,kurşun yaram","[{'input': 'Yağmurun', 'root': 'yağmur', 'type': 'Noun'}, {'input': 'Yağmurun', 'root': 'yağmur', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kurşun', 'root': 'kurşun', 'type': 'Adjective'}, {'input': 'kurşun', 'root': 'kurşun', 'type': 'Noun'}, {'input': 'yaram', 'root': 'yara', 'type': 'Noun'}]"
"Aksın,dalgalansın kanım","[{'input': 'Aksın', 'root': 'akmak', 'type': 'Verb'}, {'input': 'Aksın', 'root': 'aks', 'type': 'Noun'}, {'input': 'Aksın', 'root': 'aks', 'type': 'Noun'}, {'input': 'Aksın', 'root': 'Aksın', 'type': 'Noun'}, {'input': 'Aksın', 'root': 'ak', 'type': 'Adjective'}, {'input': 'Aksın', 'root': 'Ak', 'type': 'Noun'}, {'input': 'Aksın', 'root': 'ak', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'dalgalansın', 'root': 'dalgalanmak', 'type': 'Verb'}, {'input': 'dalgalansın', 'root': 'dalga', 'type': 'Noun'}, {'input': 'dalgalansın', 'root': 'Dalga', 'type': 'Noun'}, {'input': 'kanım', 'root': 'kan', 'type': 'Noun'}, {'input': 'kanım', 'root': 'kanı', 'type': 'Noun'}, {'input': 'kanım', 'root': 'kan', 'type': 'Noun'}]"
Düşman bağrında! Yanarım,"[{'input': 'Düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'bağrında', 'root': 'bağır', 'type': 'Noun'}, {'input': 'bağrında', 'root': 'bağır', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': 'Yanarım', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'Yanarım', 'root': 'Yanar', 'type': 'Noun'}, {'input': 'Yanarım', 'root': 'Yanar', 'type': 'Noun'}]"
"Ceddimdir,yazılır sanım","[{'input': 'Ceddimdir', 'root': 'cet', 'type': 'Noun'}, {'input': 'Ceddimdir', 'root': 'cet', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'yazılır', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'yazılır', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'sanım', 'root': 'san', 'type': 'Noun'}, {'input': 'sanım', 'root': 'sanı', 'type': 'Noun'}, {'input': 'sanım', 'root': 'san', 'type': 'Noun'}]"
Atamı şahadetle anarım,"[{'input': 'Atamı', 'root': 'ata', 'type': 'Noun'}, {'input': 'şahadetle', 'root': 'şahadet', 'type': 'Noun'}, {'input': 'şahadetle', 'root': 'Şahadet', 'type': 'Noun'}, {'input': 'anarım', 'root': 'anmak', 'type': 'Verb'}, {'input': 'anarım', 'root': 'Anar', 'type': 'Noun'}]"
"Sınırım,düşmana varanım","[{'input': 'Sınırım', 'root': 'sınır', 'type': 'Noun'}, {'input': 'Sınırım', 'root': 'sımak', 'type': 'Verb'}, {'input': 'Sınırım', 'root': 'sınır', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'düşmana', 'root': 'düşman', 'type': 'Noun'}, {'input': 'düşmana', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'varanım', 'root': 'varan', 'type': 'Noun'}, {'input': 'varanım', 'root': 'varmak', 'type': 'Verb'}, {'input': 'varanım', 'root': 'varan', 'type': 'Noun'}, {'input': 'varanım', 'root': 'varmak', 'type': 'Verb'}]"
Düşman bağrında! Yanarım,"[{'input': 'Düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'bağrında', 'root': 'bağır', 'type': 'Noun'}, {'input': 'bağrında', 'root': 'bağır', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': 'Yanarım', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'Yanarım', 'root': 'Yanar', 'type': 'Noun'}, {'input': 'Yanarım', 'root': 'Yanar', 'type': 'Noun'}]"
"09,10,2008-10-09-SİYASETTİN ÖZAYDIN","[{'input': '-10', 'root': '-10', 'type': 'Numeral'}, {'input': '-09', 'root': '-09', 'type': 'Numeral'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': 'SİYASETTİN', 'root': 'siyaset', 'type': 'Noun'}, {'input': 'SİYASETTİN', 'root': 'Siyaset', 'type': 'Noun'}, {'input': 'ÖZAYDIN', 'root': 'Özay', 'type': 'Noun'}]"
"Yıl 1915 Çanakkale ağlıyor,","[{'input': 'Yıl', 'root': 'yılmak', 'type': 'Verb'}, {'input': 'Yıl', 'root': 'yıl', 'type': 'Noun'}, {'input': '1915', 'root': '1915', 'type': 'Numeral'}, {'input': 'Çanakkale', 'root': 'Çanakkale', 'type': 'Noun'}, {'input': 'ağlıyor', 'root': 'ağlamak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Çanakkalede gözlerden yaş değil kan damlıyor.,"[{'input': 'Çanakkalede', 'root': 'Çanakkale', 'type': 'Noun'}, {'input': 'gözlerden', 'root': 'göz', 'type': 'Noun'}, {'input': 'yaş', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaş', 'root': 'yaş', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}, {'input': 'kan', 'root': 'kanmak', 'type': 'Verb'}, {'input': 'kan', 'root': 'kan', 'type': 'Noun'}, {'input': 'damlıyor', 'root': 'damlamak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Aanalar yasta bebeler kaldı yetim,","[{'input': 'yasta', 'root': 'yastamak', 'type': 'Verb'}, {'input': 'yasta', 'root': 'yas', 'type': 'Noun'}, {'input': 'bebeler', 'root': 'bebe', 'type': 'Noun'}, {'input': 'bebeler', 'root': 'bebe', 'type': 'Noun'}, {'input': 'kaldı', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kaldı', 'root': 'kal', 'type': 'Noun'}, {'input': 'yetim', 'root': 'yetim', 'type': 'Adjective'}, {'input': 'yetim', 'root': 'yeti', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
